"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","I.C_1 Case with all fields -- user and user group in Case Officer(s) field","","Thu May 22 21:16:14 UTC 2025","broken","Thu May 22 21:16:14 UTC 2025","","Import Cases","",""
"","720","1.8. Create and run DR for multiple storage locations - multiple Discrepancies Found","Inventory Reports","Thu May 22 21:16:08 UTC 2025","failed","Thu May 22 21:16:08 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","32183","3. Edit and verify reduced number of values on Person View page - Business Name","","Thu May 22 21:30:24 UTC 2025","passed","Thu May 22 21:30:56 UTC 2025","","Edit Person","",""
"","0","1.4 Org Admin-- minimum case fields -- redirect to Add Person page","Add Case","Thu May 22 21:16:06 UTC 2025","skipped","Thu May 22 21:16:06 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","44311","3. Edit and verify reduced number of values on Case View page -- enter User Group instead of User as Case Officer","","Thu May 22 21:20:28 UTC 2025","passed","Thu May 22 21:21:12 UTC 2025","","Edit Case","",""
"","34292","1.1. All fields enabled -- redirect to View Added Person","Add Person","Thu May 22 21:42:29 UTC 2025","passed","Thu May 22 21:43:04 UTC 2025","","1. Org Admin","",""
"","31415","4. Edit and verify reduced number of values on Item View page ","","Thu May 22 21:27:43 UTC 2025","passed","Thu May 22 21:28:15 UTC 2025","","Edit Item","",""
"","69811","9.1 verify multiple Users and Groups can be saved in Case Officers field and Custom User/User Group","Add Case","Thu May 22 21:24:22 UTC 2025","passed","Thu May 22 21:25:32 UTC 2025","","9. --- with multiple users/groups in Case Officers field","",""
"","2","1. Import Person with all updated fields","","Thu May 22 21:17:46 UTC 2025","broken","Thu May 22 21:17:46 UTC 2025","","Import People Updates","",""
"","35836","1.6. Add Item from Person View/ Items Recovered By -- redirect to Item View/ Notes tab","Add Item","Thu May 22 21:29:09 UTC 2025","passed","Thu May 22 21:29:44 UTC 2025","","1. Org Admin","",""
"","720","2 Import Notes for Item","","Thu May 22 21:17:20 UTC 2025","failed","Thu May 22 21:17:21 UTC 2025","","Import Notes","",""
"","186","3. Scanning 1000 items during Inventory report","Inventory Reports","Thu May 22 21:16:09 UTC 2025","failed","Thu May 22 21:16:09 UTC 2025","","2. Scanning 1000 items","",""
"","1","1.2. DR for single child location - No Discrepancies Found","Inventory Reports","Thu May 22 21:16:08 UTC 2025","skipped","Thu May 22 21:16:08 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","25769","4.2 verify Org Default Case Number Prefix, keep a default value as part of the Case Number","Add Case","Thu May 22 21:19:26 UTC 2025","passed","Thu May 22 21:19:52 UTC 2025","","4. --- with Default Case Number in Org ","",""
"","55013","1.1 All fields enabled -- ""Item Belongs To Shows All People"" turned ON in Org Settings -- multiple people not linked to Primary Case are selected in ""Item Belongs to"" field ","Add Item","Thu May 22 21:27:09 UTC 2025","passed","Thu May 22 21:28:04 UTC 2025","","1. Org Admin","",""
"","8834","1.3.1 --- with required Custom Form filled out, all required fields on Form","Add User","Thu May 22 21:51:04 UTC 2025","failed","Thu May 22 21:51:13 UTC 2025","","1.3 --- with Custom Forms","",""
"","17577","1. Edit and verify all values on Person View page","","Thu May 22 21:29:34 UTC 2025","failed","Thu May 22 21:29:52 UTC 2025","","Edit Person","",""
"","11880","1.4. redirect to Case View page","Add Person","Thu May 22 21:43:41 UTC 2025","passed","Thu May 22 21:43:53 UTC 2025","","1. Org Admin","",""
"","105729","1 Edit newly added user, change all values, verify on the grid, and check all/active/inactive filters","","Thu May 22 21:31:40 UTC 2025","failed","Thu May 22 21:33:26 UTC 2025","","Edit User","",""
"","24303","4.  Case Number Formatting at Org level -- old case that was saved without formatting can be edited without changing Case Number or changing it with proper format","","Thu May 22 21:21:13 UTC 2025","passed","Thu May 22 21:21:37 UTC 2025","","Edit Case","",""
"","80176","2. Edit and verify all values on Item View page -- keep the previous values in multiselect fields  - Tags & Item Belongs To; 2.1. hitting *enter* button does not wipe out Additional Barcode","","Thu May 22 21:25:35 UTC 2025","passed","Thu May 22 21:26:55 UTC 2025","","Edit Item","",""
"","785","6 Validation messages for not mapped fields","","Thu May 22 21:17:22 UTC 2025","failed","Thu May 22 21:17:23 UTC 2025","","Import Notes","",""
